Scientific.Name,Longitude,Latitude
Apolemichthys xanthopunctatus,-159.97496,-0.37938
Apolemichthys xanthopunctatus,-159.973662,-0.373461
Apolemichthys xanthopunctatus,-159.980463,-0.379787
Apolemichthys xanthopunctatus,-160.014163,-0.379916
Apolemichthys xanthopunctatus,-159.992892,-0.36257
Apolemichthys xanthopunctatus,-159.983668,-0.382079
Apolemichthys xanthopunctatus,-160.013342,-0.375212
Apolemichthys xanthopunctatus,-159.986023,-0.364254
Apolemichthys xanthopunctatus,-159.973387,-0.375652
Apolemichthys xanthopunctatus,-159.979583,-0.375273
Apolemichthys xanthopunctatus,-159.973302,-0.381531
Apolemichthys xanthopunctatus,-159.97842,-0.378447
Apolemichthys xanthopunctatus,-159.994462,-0.381783
Apolemichthys xanthopunctatus,-159.979378,-0.367164
Apolemichthys xanthopunctatus,-159.975153,-0.38203
Apolemichthys xanthopunctatus,-159.975958,-0.372387
Apolemichthys xanthopunctatus,-160.01323,-0.375579
Apolemichthys xanthopunctatus,-159.992449,-0.362583
Apolemichthys xanthopunctatus,-160.011926,-0.381464
Apolemichthys xanthopunctatus,-159.97232,-0.37506
Apolemichthys xanthopunctatus,-159.999994,-0.381389
Apolemichthys xanthopunctatus,-159.973489,-0.379508
Apolemichthys xanthopunctatus,-160.003534,-0.382068
Apolemichthys xanthopunctatus,-159.998606,-0.361183
Apolemichthys xanthopunctatus,-159.97727,-0.378503
Apolemichthys xanthopunctatus,-159.975803,-0.377307
Apolemichthys xanthopunctatus,-160.014075,-0.376803
Apolemichthys xanthopunctatus,-160.011464,-0.371934
Apolemichthys xanthopunctatus,-159.996236,-0.36223
Apolemichthys xanthopunctatus,-159.982449,-0.36687
Apolemichthys xanthopunctatus,-159.996663,-0.381414
Apolemichthys xanthopunctatus,-159.981706,-0.382266
Apolemichthys xanthopunctatus,-159.971475,-0.379075
Apolemichthys xanthopunctatus,-160.010771,-0.381029
Apolemichthys xanthopunctatus,-159.984471,-0.365859
Apolemichthys xanthopunctatus,-160.005117,-0.363595
Apolemichthys xanthopunctatus,-159.999021,-0.361585
Apolemichthys xanthopunctatus,-159.98407,-0.364824
Apolemichthys xanthopunctatus,-160.014625,-0.377138
Apolemichthys xanthopunctatus,-160.002282,-0.361515
Apolemichthys xanthopunctatus,-160.010672,-0.371858
Apolemichthys xanthopunctatus,-159.999561,-0.38133
Apolemichthys xanthopunctatus,-159.978205,-0.370161
Apolemichthys xanthopunctatus,-159.985143,-0.364596
Apolemichthys xanthopunctatus,-159.980004,-0.367498
Apolemichthys xanthopunctatus,-159.987962,-0.364149
Apolemichthys xanthopunctatus,-159.978458,-0.379055
Apolemichthys xanthopunctatus,-159.972682,-0.380382
Apolemichthys xanthopunctatus,-159.976467,-0.375695
Apolemichthys xanthopunctatus,-159.988001,-0.381891
Apolemichthys xanthopunctatus,-160.013695,-0.381006
Apolemichthys xanthopunctatus,-159.992582,-0.36261
Apolemichthys xanthopunctatus,-159.972993,-0.377816
Apolemichthys xanthopunctatus,-160.01521,-0.380288
Apolemichthys xanthopunctatus,-160.005902,-0.36472
Apolemichthys xanthopunctatus,-159.981181,-0.382607
Apolemichthys xanthopunctatus,-160.01477,-0.37864
Apolemichthys xanthopunctatus,-160.004638,-0.362887
Apolemichthys xanthopunctatus,-159.98836,-0.38149
Apolemichthys xanthopunctatus,-159.997366,-0.362158
Apolemichthys xanthopunctatus,-159.974928,-0.372014
Apolemichthys xanthopunctatus,-159.971695,-0.376773
Apolemichthys xanthopunctatus,-160.007448,-0.381499
Apolemichthys xanthopunctatus,-159.98387,-0.37275
Apolemichthys xanthopunctatus,-159.97876,-0.38211
Apolemichthys xanthopunctatus,-159.9736,-0.38041
Apolemichthys xanthopunctatus,-160.01176,-0.37216
Apolemichthys xanthopunctatus,-159.99718,-0.36171
Apolemichthys xanthopunctatus,-159.97496,-0.37688
Apolemichthys xanthopunctatus,-159.99339,-0.36227
Apolemichthys xanthopunctatus,-159.98663,-0.363692
Apolemichthys xanthopunctatus,-160.011727,-0.372027
Apolemichthys xanthopunctatus,-159.984343,-0.364657
Apolemichthys xanthopunctatus,-160.006139,-0.365279
Apolemichthys xanthopunctatus,-160.015654,-0.379937
Apolemichthys xanthopunctatus,-159.98035,-0.38256
Apolemichthys xanthopunctatus,-160.010531,-0.381254
Apolemichthys xanthopunctatus,-160.00481,-0.36324
Apolemichthys xanthopunctatus,-159.972762,-0.374029
Apolemichthys xanthopunctatus,-159.99854,-0.381411
Apolemichthys xanthopunctatus,-159.97828,-0.377444
Apolemichthys xanthopunctatus,-159.999864,-0.362637
Apolemichthys xanthopunctatus,-160.01151,-0.38161
Apolemichthys xanthopunctatus,-159.976498,-0.370222
Apolemichthys xanthopunctatus,-159.972721,-0.380156
Apolemichthys xanthopunctatus,-159.97189,-0.37661
Apolemichthys xanthopunctatus,-159.984821,-0.381588
Apolemichthys xanthopunctatus,-160.015472,-0.378737
Apolemichthys xanthopunctatus,-159.972767,-0.377912
Apolemichthys xanthopunctatus,-160.008941,-0.370127
Apolemichthys xanthopunctatus,-159.987808,-0.364108
Apolemichthys xanthopunctatus,-160.000767,-0.361967
Apolemichthys xanthopunctatus,-176.621107,0.802199
Apolemichthys xanthopunctatus,-176.611358,0.795672
Apolemichthys xanthopunctatus,-176.613999,0.81622
Apolemichthys xanthopunctatus,-176.62336,0.812959
Apolemichthys xanthopunctatus,-176.616737,0.820825
Apolemichthys xanthopunctatus,-176.61156,0.81195
Apolemichthys xanthopunctatus,-176.610548,0.798394
Apolemichthys xanthopunctatus,-176.611798,0.81151
Apolemichthys xanthopunctatus,-176.613683,0.816459
Apolemichthys xanthopunctatus,-176.609745,0.80128
Apolemichthys xanthopunctatus,-176.623875,0.823563
Apolemichthys xanthopunctatus,-176.611051,0.796493
Apolemichthys xanthopunctatus,-176.610162,0.800367
Apolemichthys xanthopunctatus,-176.613442,0.790974
Apolemichthys xanthopunctatus,-176.61853,0.79498
Apolemichthys xanthopunctatus,-176.626077,0.819176
Apolemichthys xanthopunctatus,-176.609706,0.805199
Apolemichthys xanthopunctatus,-176.626782,0.822466
Apolemichthys xanthopunctatus,-176.618716,0.822895
