Scientific.Name,Longitude,Latitude,Country
Lutjanus gibbus,121.521559,23.352532,TW
Lutjanus gibbus,115.459057,-8.715161,ID
Lutjanus gibbus,145.8196,-15.9674,AU
Lutjanus gibbus,72.916443,3.51533,MV
Lutjanus gibbus,119.827933,8.74984,PH
Lutjanus gibbus,151.295779,-33.798928,AU
Lutjanus gibbus,151.253497,-33.839942,AU
Lutjanus gibbus,119.832838,8.756623,PH
Lutjanus gibbus,73.533272,4.235402,MV
Lutjanus gibbus,151.293144,-33.799448,AU
Lutjanus gibbus,73.472776,3.89556,MV
Lutjanus gibbus,73.4817,3.90893,MV
Lutjanus gibbus,119.833426,8.755531,PH
Lutjanus gibbus,119.874797,8.883772,PH
Lutjanus gibbus,130.679785,-0.467622,ID
Lutjanus gibbus,151.295135,-33.79916,AU
Lutjanus gibbus,151.294109,-33.800324,AU
Lutjanus gibbus,151.294867,-33.799445,AU
Lutjanus gibbus,177.349255,-17.614362,FJ
Lutjanus gibbus,151.294049,-33.8004,AU
Lutjanus gibbus,122.171632,-0.21723,ID
Lutjanus gibbus,151.293076,-33.799608,AU
Lutjanus gibbus,39.380027,-4.657453,KE
Lutjanus gibbus,151.293208,-33.799644,AU
Lutjanus gibbus,151.295114,-33.799151,AU
Lutjanus gibbus,73.163618,5.255229,MV
Lutjanus gibbus,145.852045,-16.038452,AU
Lutjanus gibbus,151.274777,-33.800603,AU
Lutjanus gibbus,130.654383,-0.57115,ID
Lutjanus gibbus,72.941902,3.591781,MV
Lutjanus gibbus,72.924052,3.559519,MV
Lutjanus gibbus,119.571757,-8.459459,ID
Lutjanus gibbus,151.294599,-33.799713,AU
Lutjanus gibbus,151.2932,-33.799673,AU
Lutjanus gibbus,72.725529,3.596612,MV
Lutjanus gibbus,115.593006,-8.273946,ID
Lutjanus gibbus,72.725162,3.594997,MV
Lutjanus gibbus,165.042051,-20.638373,NC
Lutjanus gibbus,39.382869,-5.815955,TZ
Lutjanus gibbus,130.0075,28.331667,JP
Lutjanus gibbus,129.458056,30.863333,JP
Lutjanus gibbus,131.383333,31.516667,JP
Lutjanus gibbus,118.632757,4.117483,MY
Lutjanus gibbus,146.003397,-16.521007,AU
Lutjanus gibbus,130.543094,-0.580346,ID
Lutjanus gibbus,130.567445,-2.244887,ID
Lutjanus gibbus,115.518497,-8.673139,ID
Lutjanus gibbus,97.633082,8.592636,TH
Lutjanus gibbus,39.37925,-4.657769,KE
Lutjanus gibbus,123.903894,-5.780692,ID
Lutjanus gibbus,32.680623,-27.528866,ZA
Lutjanus gibbus,-145.642652,-16.306717,PF
Lutjanus gibbus,167.566013,9.026342,MH
Lutjanus gibbus,167.740535,8.955857,MH
Lutjanus gibbus,167.545381,9.269625,MH
Lutjanus gibbus,167.704734,8.73005,MH
Lutjanus gibbus,167.545463,9.269662,MH
Lutjanus gibbus,115.52879,-8.672686,ID
Lutjanus gibbus,39.369438,-4.715186,KE
Lutjanus gibbus,72.930216,3.537819,MV
Lutjanus gibbus,72.931633,3.539248,MV
Lutjanus gibbus,130.602945,-0.589853,ID
Lutjanus gibbus,72.960126,4.436588,MV
Lutjanus gibbus,130.518458,-0.563569,ID
Lutjanus gibbus,39.586113,-4.301287,KE
Lutjanus gibbus,125.508094,-8.555457,TL
Lutjanus gibbus,45.080644,-12.963458,YT
Lutjanus gibbus,-148.163013,-15.015369,PF
Lutjanus gibbus,-145.717466,-16.081311,PF
Lutjanus gibbus,118.632,4.112312,MY
Lutjanus gibbus,-147.628526,-14.971514,PF
Lutjanus gibbus,-145.462554,-16.516833,PF
Lutjanus gibbus,-145.715632,-16.08268,PF
Lutjanus gibbus,73.415583,4.589151,MV
Lutjanus gibbus,-145.461615,-16.517519,PF
Lutjanus gibbus,145.46,-15.3,AU
Lutjanus gibbus,178.421859,-17.344074,FJ
Lutjanus gibbus,131.8311,2.9228,PW
Lutjanus gibbus,39.382158,-4.65876,KE
Lutjanus gibbus,72.28,10.08,IN
Lutjanus gibbus,115.612237,-8.294167,ID
Lutjanus gibbus,167.407603,-22.592943000000002,NC
Lutjanus gibbus,166.443436,-22.498412,NC
Lutjanus gibbus,119.646592,-8.5114,ID
Lutjanus gibbus,125.153442,1.743386,ID
Lutjanus gibbus,125.153453,1.743358,ID
Lutjanus gibbus,38.886411,22.310781,SA
Lutjanus gibbus,125.883171,-8.475381,TL
Lutjanus gibbus,125.129149,1.777169,ID
Lutjanus gibbus,125.394502,-8.563977,TL
Lutjanus gibbus,124.077689,24.425511,JP
Lutjanus gibbus,125.153465,1.743459,ID
Lutjanus gibbus,72.997301,4.266209,MV
Lutjanus gibbus,125.153428,1.743336,ID
Lutjanus gibbus,145.996625,-16.42858,AU
Lutjanus gibbus,-149.838753,-17.472175,PF
Lutjanus gibbus,-149.856852,-17.481705,PF
Lutjanus gibbus,134.501717,7.336186,PW
Lutjanus gibbus,123.887528,-5.771697,ID
Lutjanus gibbus,145.974577,-16.757917,AU
Lutjanus gibbus,146.011403,-16.520265,AU
Lutjanus gibbus,178.090722,-18.40846,FJ
Lutjanus gibbus,178.0904,-18.408684,FJ
Lutjanus gibbus,145.8477,-16.0173,AU
Lutjanus gibbus,178.019115,-18.30075,FJ
Lutjanus gibbus,39.091525,22.298217,SA
Lutjanus gibbus,146.2639,-16.7351,AU
Lutjanus gibbus,144.641967,13.445278,GU
Lutjanus gibbus,146.3,-16.7,AU
Lutjanus gibbus,146.268105,-16.734181,AU
Lutjanus gibbus,146.219578,-16.865828,AU
Lutjanus gibbus,73.51127,4.083416,MV
Lutjanus gibbus,72.908961,3.571232,MV
Lutjanus gibbus,73.044263,3.206276,MV
Lutjanus gibbus,146.204995,-16.88398,AU
Lutjanus gibbus,73.3299,2.333982,MV
Lutjanus gibbus,179.860727,-16.968561,FJ
Lutjanus gibbus,130.4558,-0.510767,ID
Lutjanus gibbus,146.263678,-16.731868,AU
Lutjanus gibbus,73.519659,4.225649,MV
Lutjanus gibbus,146.44985,-17.77195,AU
Lutjanus gibbus,121.481516,22.677577,TW
Lutjanus gibbus,121.47392,22.677116,TW
Lutjanus gibbus,146.868373,-19.15375,AU
Lutjanus gibbus,145.462804,-14.696108,AU
Lutjanus gibbus,118.628667,4.114974,MY
Lutjanus gibbus,145.449189,-14.683241,AU
Lutjanus gibbus,178.459948,-17.280925,FJ
Lutjanus gibbus,179.060051,-17.106096,FJ
Lutjanus gibbus,-174.06796,-18.81381,TO
Lutjanus gibbus,-174.097,-18.74075,TO
Lutjanus gibbus,-174.098833,-18.761767,TO
Lutjanus gibbus,-174.684491,-19.952985,TO
Lutjanus gibbus,-173.953233,-18.6977,TO
Lutjanus gibbus,-174.014817,-18.756317,TO
Lutjanus gibbus,-174.01436,-18.75205,TO
Lutjanus gibbus,-174.467917,-19.594083,TO
Lutjanus gibbus,-173.944567,-18.716083,TO
Lutjanus gibbus,-175.405574,-20.542331,TO
Lutjanus gibbus,-173.961067,-18.67475,TO
Lutjanus gibbus,-174.639774,-20.290805,TO
Lutjanus gibbus,-174.18171,-18.15824,TO
Lutjanus gibbus,-175.166045,-21.087665,TO
Lutjanus gibbus,-174.67221,-18.80279,TO
Lutjanus gibbus,-174.62418,-18.79382,TO
Lutjanus gibbus,-174.705614,-20.109433,TO
Lutjanus gibbus,-174.6973,-20.058738,TO
Lutjanus gibbus,-174.699624,-19.935541,TO
Lutjanus gibbus,-174.065983,-18.7589,TO
Lutjanus gibbus,-173.955433,-18.7133,TO
Lutjanus gibbus,-174.011083,-18.763467,TO
Lutjanus gibbus,-175.2662,-21.050738,TO
Lutjanus gibbus,-173.91575,-18.64228,TO
Lutjanus gibbus,-174.715159,-20.322517,TO
Lutjanus gibbus,-174.498436,-19.958642,TO
Lutjanus gibbus,-174.021717,-18.668117,TO
Lutjanus gibbus,-174.628739,-20.282496,TO
Lutjanus gibbus,-174.64057,-20.2906,TO
Lutjanus gibbus,-174.00875,-18.769517,TO
Lutjanus gibbus,-174.681969,-20.058652,TO
Lutjanus gibbus,-174.045183,-18.6914,TO
Lutjanus gibbus,-174.478517,-19.866533,TO
Lutjanus gibbus,-174.126567,-18.691383,TO
Lutjanus gibbus,-174.017783,-18.7462,TO
Lutjanus gibbus,-174.62655,-20.28303,TO
Lutjanus gibbus,-174.445887,-19.884541,TO
Lutjanus gibbus,-174.100417,-18.750617,TO
Lutjanus gibbus,-175.261441,-21.048587,TO
Lutjanus gibbus,-174.348523,-19.764797,TO
Lutjanus gibbus,-174.411561,-19.904041,TO
Lutjanus gibbus,-174.680697,-20.05785,TO
Lutjanus gibbus,-174.371518,-19.748558,TO
Lutjanus gibbus,-174.0997,-18.751083,TO
Lutjanus gibbus,-175.169633,-21.085524,TO
Lutjanus gibbus,-174.299849,-19.649342,TO
Lutjanus gibbus,-174.07568,-18.82006,TO
Lutjanus gibbus,-174.55105,-19.8309,TO
Lutjanus gibbus,-174.347379,-19.781017,TO
Lutjanus gibbus,-174.789923,-20.269412,TO
Lutjanus gibbus,-174.040583,-18.718933,TO
Lutjanus gibbus,-173.991083,-18.773533,TO
Lutjanus gibbus,-174.024583,-18.694083,TO
Lutjanus gibbus,-174.05824,-18.82213,TO
Lutjanus gibbus,-174.730366,-20.111135,TO
Lutjanus gibbus,-173.998117,-18.851267,TO
Lutjanus gibbus,-174.097983,-18.720983,TO
Lutjanus gibbus,-174.06588,-18.71626,TO
Lutjanus gibbus,-174.984063,-21.124757,TO
Lutjanus gibbus,-173.985467,-18.749,TO
Lutjanus gibbus,-174.0449,-18.716683,TO
Lutjanus gibbus,-174.0137,-18.75185,TO
Lutjanus gibbus,-174.328014,-19.749174,TO
Lutjanus gibbus,-174.072433,-18.712867,TO
Lutjanus gibbus,-174.4156,-19.834733,TO
Lutjanus gibbus,-174.293536,-19.667683,TO
Lutjanus gibbus,-174.818432,-20.270882,TO
Lutjanus gibbus,-174.793171,-20.268103,TO
Lutjanus gibbus,-174.71525,-19.936889999999998,TO
Lutjanus gibbus,-174.0011,-18.773017,TO
Lutjanus gibbus,-174.484583,-19.865667,TO
Lutjanus gibbus,-174.488283,-19.644683,TO
Lutjanus gibbus,-174.0176,-18.72678,TO
Lutjanus gibbus,-174.79358,-20.24038,TO
Lutjanus gibbus,-174.147333,-18.71645,TO
Lutjanus gibbus,-174.801422,-20.275901,TO
Lutjanus gibbus,-174.516617,-19.8418,TO
Lutjanus gibbus,-174.4636,-19.584267,TO
Lutjanus gibbus,-174.093483,-18.7612,TO
Lutjanus gibbus,-174.03029,-18.72907,TO
Lutjanus gibbus,-173.96873,-18.6667,TO
Lutjanus gibbus,-174.021783,-18.7654,TO
Lutjanus gibbus,-174.099467,-18.756583,TO
Lutjanus gibbus,-174.082733,-18.71575,TO
Lutjanus gibbus,-174.073033,-18.75395,TO
Lutjanus gibbus,-174.826073,-20.278124,TO
Lutjanus gibbus,-174.128817,-18.7096,TO
Lutjanus gibbus,-174.01714,-18.74319,TO
Lutjanus gibbus,-173.952183,-18.667383,TO
Lutjanus gibbus,-174.01322,-18.84145,TO
Lutjanus gibbus,-174.360678,-19.795576,TO
Lutjanus gibbus,-174.293499,-19.729008,TO
Lutjanus gibbus,-174.022233,-18.76875,TO
Lutjanus gibbus,-174.70005,-19.935515,TO
Lutjanus gibbus,-174.526883,-19.840817,TO
Lutjanus gibbus,35.091291,24.704975,EG
Lutjanus gibbus,72.7165,3.5855,MV
Lutjanus gibbus,151.28692,-33.807712,AU
Lutjanus gibbus,178.443751,-17.364932,FJ
Lutjanus gibbus,73.598809,4.327488,MV
Lutjanus gibbus,-149.612572,-17.539556,PF
Lutjanus gibbus,72.900915,3.496566,MV
Lutjanus gibbus,146.274029,-16.725395,AU
Lutjanus gibbus,134.230788,6.976962,PW
Lutjanus gibbus,146.27116,-16.733311,AU
Lutjanus gibbus,134.221618,7.134243,PW
Lutjanus gibbus,145.980572,-16.464508,AU
Lutjanus gibbus,72.729275,3.787932,MV
Lutjanus gibbus,73.52007,4.225195,MV
Lutjanus gibbus,125.509629,-8.554007,TL
Lutjanus gibbus,55.22783,-21.021857,RE
Lutjanus gibbus,39.380991,-4.658971,KE
Lutjanus gibbus,177.0864,-17.5777,FJ
Lutjanus gibbus,32.757972,-27.50018,ZA
Lutjanus gibbus,167.510452,11.385079,MH
Lutjanus gibbus,97.633493,8.589241,TH
Lutjanus gibbus,72.753166,4.095776,MV
Lutjanus gibbus,178.991661,-17.599193,FJ
Lutjanus gibbus,178.064288,-18.331331,FJ
Lutjanus gibbus,73.424278,5.494099,MV
Lutjanus gibbus,129.540278,29.688611,JP
Lutjanus gibbus,130.636389,31.207222,JP
Lutjanus gibbus,121.885,24.5748,TW
Lutjanus gibbus,72.792105,3.862116,MV
Lutjanus gibbus,-162.073739,5.901019,UM
Lutjanus gibbus,72.800392,3.482708,MV
Lutjanus gibbus,72.780617,3.619772,MV
Lutjanus gibbus,-151.330567,-22.451719,PF
Lutjanus gibbus,-149.852309,-17.498111,PF
Lutjanus gibbus,128.18,-3.69,ID
Lutjanus gibbus,-140.06,-8.83,PF
Lutjanus gibbus,-139.08,-9.89,PF
Lutjanus gibbus,47.95,-13.5,MG
Lutjanus gibbus,115.17,-8.75,ID
Lutjanus gibbus,116.48,-8.8,ID
Lutjanus gibbus,-149.85,-17.51,PF
Lutjanus gibbus,-149.85,-17.52,PF
Lutjanus gibbus,35.56,-22.84,MZ
Lutjanus gibbus,116.58,-8.75,ID
Lutjanus gibbus,113.893305,-21.99452,AU
Lutjanus gibbus,120.475,12.675833,PH
Lutjanus gibbus,73.121669,5.203421,MV
Lutjanus gibbus,34.798527,25.327136,EG
Lutjanus gibbus,166.444715,-22.517795,NC
Lutjanus gibbus,72.7185,3.5868,MV
Lutjanus gibbus,129.936944,28.325278,JP
Lutjanus gibbus,129.530556,29.678333,JP
Lutjanus gibbus,130.005,28.334444,JP
Lutjanus gibbus,129.466667,28.466667,JP
Lutjanus gibbus,32.69008,-27.5204,ZA
Lutjanus gibbus,32.686,-27.5231,ZA
Lutjanus gibbus,32.6797,-27.5475,ZA
Lutjanus gibbus,32.6818,-27.5322,ZA
Lutjanus gibbus,32.6799,-27.5339,ZA
Lutjanus gibbus,32.688,-27.5299,ZA
Lutjanus gibbus,32.68732,-27.52085,ZA
Lutjanus gibbus,32.68995,-27.5177,ZA
Lutjanus gibbus,32.6894,-27.5221,ZA
Lutjanus gibbus,72.92405,3.5591,MV
Lutjanus gibbus,166.467246,-22.477891,NC
Lutjanus gibbus,-148.125317,-15.015122,PF
Lutjanus gibbus,-147.634299,-14.978338,PF
Lutjanus gibbus,145.7819,-15.435113,AU
Lutjanus gibbus,39.586164,-4.301265,KE
Lutjanus gibbus,72.986271,4.25829,MV
Lutjanus gibbus,121.472738,22.65119,TW
Lutjanus gibbus,-146.368636,-14.481341,PF
Lutjanus gibbus,146.191564,-16.888052,AU
Lutjanus gibbus,73.45,5.55,MV
Lutjanus gibbus,146.012535,-16.518437,AU
Lutjanus gibbus,72.985809,4.259086,MV
Lutjanus gibbus,118.635684,4.115124,MY
Lutjanus gibbus,129.669557,-4.550623,ID
Lutjanus gibbus,-147.626007,-14.968963,PF
Lutjanus gibbus,-149.87,-17.4833,PF
Lutjanus gibbus,121.02,14.6567,PH
Lutjanus gibbus,-139.084,-9.89353,PF
Lutjanus gibbus,-140.064,-8.82508,PF
Lutjanus gibbus,-149.851,-17.5172,PF
Lutjanus gibbus,-149.873,-17.4825,PF
Lutjanus gibbus,-178.141,-14.3107,WF
Lutjanus gibbus,-149.85,-17.5133,PF
Lutjanus gibbus,-177.999,-14.3325,WF
Lutjanus gibbus,120.082,15.016,PH
Lutjanus gibbus,146.028845,-16.657989,AU
Lutjanus gibbus,130.664815,-0.556085,ID
Lutjanus gibbus,32.679638,-27.54,ZA
Lutjanus gibbus,119.361452,-17.331664,AU
Lutjanus gibbus,169.967203,10.382418,MH
Lutjanus gibbus,134.456358,7.339809,PW
Lutjanus gibbus,72.90259,3.669574,MV
Lutjanus gibbus,130.377967,-2.208333,ID
Lutjanus gibbus,130.567717,-2.218933,ID
Lutjanus gibbus,119.568016,-8.444953,ID
Lutjanus gibbus,146.066596,-16.934172,AU
Lutjanus gibbus,153.549565,-28.169845,AU
Lutjanus gibbus,169.964905,10.357208,MH
Lutjanus gibbus,118.629035,4.117401,MY
Lutjanus gibbus,96.85869,-12.081862,CC
Lutjanus gibbus,121.22,23.05,TW
Lutjanus gibbus,121.38,23.59,TW
Lutjanus gibbus,72.953808,3.653917,MV
Lutjanus gibbus,128.183,-3.68757,ID
Lutjanus gibbus,-140.064,-8.82508,PF
Lutjanus gibbus,-177.999,-14.3325,WF
Lutjanus gibbus,-139.084,-9.89353,PF
Lutjanus gibbus,-178.141,-14.3107,WF
Lutjanus gibbus,158.314169,6.795845,FM
Lutjanus gibbus,138.139292,9.609325,FM
Lutjanus gibbus,158.357964,6.872746,FM
Lutjanus gibbus,138.19053,9.582227,FM
Lutjanus gibbus,158.111624,6.800183,FM
Lutjanus gibbus,151.592075,7.476181,FM
Lutjanus gibbus,138.069116,9.520552,FM
Lutjanus gibbus,151.578705,7.362277,FM
Lutjanus gibbus,151.952392,7.175256,FM
Lutjanus gibbus,158.34504,6.87253,FM
Lutjanus gibbus,171.086561,7.182269,MH
Lutjanus gibbus,138.145826,9.509182,FM
Lutjanus gibbus,171.129485,7.089031,MH
Lutjanus gibbus,171.135078,7.11065,MH
Lutjanus gibbus,138.096489,9.565751,FM
Lutjanus gibbus,138.156364,9.494921,FM
Lutjanus gibbus,171.13223,7.094124,MH
Lutjanus gibbus,138.130881,9.504054,FM
Lutjanus gibbus,158.331709,6.955955,FM
Lutjanus gibbus,158.21555,6.779206,FM
Lutjanus gibbus,138.055546,9.477104,FM
Lutjanus gibbus,138.120752,9.485623,FM
Lutjanus gibbus,138.082891,9.545446,FM
Lutjanus gibbus,171.072371,7.202968,MH
Lutjanus gibbus,138.139747,9.641834,FM
Lutjanus gibbus,158.132153,6.877257,FM
Lutjanus gibbus,158.192494,6.779457,FM
Lutjanus gibbus,151.967105,7.525262,FM
Lutjanus gibbus,138.045046,9.473953,FM
Lutjanus gibbus,158.140836,6.960269,FM
Lutjanus gibbus,162.946761,5.34348,FM
Lutjanus gibbus,138.080162,9.4444,FM
Lutjanus gibbus,171.265532,7.101511,MH
Lutjanus gibbus,163.0236,5.35628,FM
Lutjanus gibbus,162.962626,5.278058,FM
Lutjanus gibbus,151.702289,7.290575,FM
Lutjanus gibbus,138.107153,9.58538,FM
Lutjanus gibbus,138.03361,9.41962,FM
Lutjanus gibbus,171.203363,7.158251,MH
Lutjanus gibbus,171.16256,7.075579,MH
Lutjanus gibbus,162.948361,5.361431,FM
Lutjanus gibbus,151.902234,7.41624,FM
Lutjanus gibbus,138.186282,9.61271,FM
Lutjanus gibbus,158.230237,7.047193,FM
Lutjanus gibbus,138.127746,9.529586,FM
Lutjanus gibbus,151.766952,7.537072,FM
Lutjanus gibbus,171.221553,7.053618,MH
Lutjanus gibbus,171.157077,7.169568,MH
Lutjanus gibbus,171.312029,7.124951,MH
Lutjanus gibbus,151.282571,-33.799476,AU
Lutjanus gibbus,134.28435,7.127249,PW
Lutjanus gibbus,145.65965,-14.66914,AU
Lutjanus gibbus,-162.38545,6.40215,UM
Lutjanus gibbus,-162.38255,6.42913,UM
Lutjanus gibbus,-162.3421,6.3924,UM
Lutjanus gibbus,-162.3604,6.39025,UM
Lutjanus gibbus,-162.3463,6.3947,UM
Lutjanus gibbus,-162.37942,6.42038,UM
Lutjanus gibbus,-162.045,5.8704,UM
Lutjanus gibbus,-162.1478,5.8959,UM
Lutjanus gibbus,-162.1269,5.86397,UM
Lutjanus gibbus,-162.06893,5.86778,UM
Lutjanus gibbus,-162.3843,6.38223,UM
Lutjanus gibbus,-162.13353,5.88342,UM
Lutjanus gibbus,-162.09541,5.86756,UM
Lutjanus gibbus,-162.1123,5.8716,UM
Lutjanus gibbus,-162.04858,5.86593,UM
Lutjanus gibbus,-170.8319,-14.32808,AS
Lutjanus gibbus,-170.75025,-14.36024,AS
Lutjanus gibbus,-170.63793,-14.28443,AS
Lutjanus gibbus,-170.57182,-14.24606,AS
Lutjanus gibbus,-168.16085,-14.551,AS
Lutjanus gibbus,-168.168467,-14.549417,AS
Lutjanus gibbus,-168.17123,-14.53776,AS
Lutjanus gibbus,-168.165333,-14.55405,AS
Lutjanus gibbus,-168.1469,-14.55563,AS
Lutjanus gibbus,-176.4862,0.197,UM
Lutjanus gibbus,-176.47007,0.1868,UM
Lutjanus gibbus,145.64882,18.80747,MP
Lutjanus gibbus,145.74465,15.09862,MP
Lutjanus gibbus,145.78795,18.16832,MP
Lutjanus gibbus,145.74172,18.0607,MP
Lutjanus gibbus,145.720267,16.363417,MP
Lutjanus gibbus,145.84265,17.61427,MP
Lutjanus gibbus,145.4174,19.69977,MP
Lutjanus gibbus,145.75567,18.11945,MP
Lutjanus gibbus,144.88565,20.54603,MP
Lutjanus gibbus,144.89927,20.538,MP
Lutjanus gibbus,145.8159,18.14397,MP
Lutjanus gibbus,145.6941,18.74818,MP
Lutjanus gibbus,145.66322,18.72673,MP
Lutjanus gibbus,145.7649,18.09665,MP
Lutjanus gibbus,145.39225,19.68072,MP
Lutjanus gibbus,145.78577,18.10722,MP
Lutjanus gibbus,145.7886,16.6986,MP
Lutjanus gibbus,144.65307,13.30528,GU
Lutjanus gibbus,-176.62178,0.797,UM
Lutjanus gibbus,-176.47988,0.1883,UM
Lutjanus gibbus,-176.47943,0.20593,UM
Lutjanus gibbus,-162.1165,5.87373,UM
Lutjanus gibbus,-162.13792,5.8956,UM
Lutjanus gibbus,-162.39873,6.38217,UM
Lutjanus gibbus,-162.38872,6.3948,UM
Lutjanus gibbus,-162.36797,6.40732,UM
Lutjanus gibbus,-162.39022,6.43483,UM
Lutjanus gibbus,-162.37753,6.38582,UM
Lutjanus gibbus,-162.37047,6.42075,UM
Lutjanus gibbus,-162.03178,5.86379,UM
Lutjanus gibbus,145.83495,17.30015,MP
Lutjanus gibbus,145.20873,20.01348,MP
Lutjanus gibbus,145.40305,19.70842,MP
Lutjanus gibbus,145.41177,19.67803,MP
Lutjanus gibbus,145.74422,18.09292,MP
Lutjanus gibbus,145.71363,18.07068,MP
Lutjanus gibbus,-162.100886,5.866383,UM
Lutjanus gibbus,-162.084921,5.869809,UM
Lutjanus gibbus,-162.363823,6.415154,UM
Lutjanus gibbus,-162.138618,5.883495,UM
Lutjanus gibbus,-162.131647,5.872698,UM
Lutjanus gibbus,-162.409776,6.3849,UM
Lutjanus gibbus,-162.37291,6.422691,UM
Lutjanus gibbus,-162.0861,5.89565,UM
Lutjanus gibbus,-162.150069,5.8747490000000004,UM
Lutjanus gibbus,-162.10798,5.89737,UM
Lutjanus gibbus,-162.1313,5.88253,UM
Lutjanus gibbus,-162.118467,5.871483,UM
Lutjanus gibbus,-162.10997,5.8664,UM
Lutjanus gibbus,-168.147967,-14.534017,AS
Lutjanus gibbus,-168.1457,-14.5395,AS
Lutjanus gibbus,-162.38065,6.38665,UM
Lutjanus gibbus,-176.6215,0.8042,UM
Lutjanus gibbus,144.89055,20.5532,MP
Lutjanus gibbus,-162.13919,5.87545,UM
Lutjanus gibbus,-168.15448,-14.55198,AS
Lutjanus gibbus,-162.36257,6.37937,UM
Lutjanus gibbus,-168.13982,-14.55147,AS
Lutjanus gibbus,-170.66938,-14.27841,AS
Lutjanus gibbus,-170.72801,-14.28323,AS
Lutjanus gibbus,-170.75945,-14.28988,AS
Lutjanus gibbus,-176.485,0.1989,UM
Lutjanus gibbus,-176.48273,0.1882,UM
Lutjanus gibbus,-176.6205,0.7989,UM
Lutjanus gibbus,145.64033,18.75735,MP
Lutjanus gibbus,-176.6162,0.81991,UM
Lutjanus gibbus,40.38854,-22.40543,TF
Lutjanus gibbus,47.33786,-11.52437,TF
Lutjanus gibbus,47.42948,-11.52362,TF
Lutjanus gibbus,40.29474,-22.3126,TF
Lutjanus gibbus,47.24623,-11.52509,TF
Lutjanus gibbus,40.39151,-22.31538,TF
Lutjanus gibbus,47.33861,-11.61473,TF
Lutjanus gibbus,128.647222,27.416944,JP
Lutjanus gibbus,128.643333,27.415833,JP
Lutjanus gibbus,129.714167,29.613611,JP
Lutjanus gibbus,129.7125,29.609722,JP
Lutjanus gibbus,129.846944,29.838611,JP
Lutjanus gibbus,129.714722,29.608889,JP
Lutjanus gibbus,131,30.816667,JP
Lutjanus gibbus,115.596937,-8.272966,ID
Lutjanus gibbus,115.593037,-8.274202,ID
Lutjanus gibbus,-162.38065,6.38665,UM
Lutjanus gibbus,-162.38545,6.40215,UM
Lutjanus gibbus,-162.3604,6.39025,UM
Lutjanus gibbus,-162.3843,6.38223,UM
Lutjanus gibbus,-162.37753,6.38582,UM
Lutjanus gibbus,-162.36797,6.40732,UM
Lutjanus gibbus,-162.3421,6.3924,UM
Lutjanus gibbus,-162.03178,5.86379,UM
Lutjanus gibbus,-162.0861,5.89565,UM
Lutjanus gibbus,-162.13353,5.88342,UM
Lutjanus gibbus,-162.36257,6.37937,UM
Lutjanus gibbus,-162.38255,6.42913,UM
Lutjanus gibbus,-162.06893,5.86778,UM
Lutjanus gibbus,-162.09541,5.86756,UM
Lutjanus gibbus,-168.13982,-14.55147,AS
Lutjanus gibbus,-162.04858,5.86593,UM
Lutjanus gibbus,-162.3463,6.3947,UM
Lutjanus gibbus,-168.1457,-14.5395,AS
Lutjanus gibbus,-162.10997,5.8664,UM
Lutjanus gibbus,-162.1269,5.86397,UM
Lutjanus gibbus,-169.50577,-14.2466,AS
Lutjanus gibbus,-162.10798,5.89737,UM
Lutjanus gibbus,-168.168467,-14.549417,AS
Lutjanus gibbus,-168.1727,-14.542217,AS
Lutjanus gibbus,-168.16085,-14.551,AS
Lutjanus gibbus,-176.61577,0.78987,UM
Lutjanus gibbus,-176.47007,0.1868,UM
Lutjanus gibbus,-176.47988,0.1883,UM
Lutjanus gibbus,145.64033,18.75735,MP
Lutjanus gibbus,-162.39873,6.38217,UM
Lutjanus gibbus,142.75978,15.63667,MP
Lutjanus gibbus,-176.485,0.1989,UM
Lutjanus gibbus,145.16717,14.114,MP
Lutjanus gibbus,-176.6205,0.7989,UM
Lutjanus gibbus,-176.4862,0.197,UM
Lutjanus gibbus,145.75567,18.11945,MP
Lutjanus gibbus,144.70282,13.24158,GU
Lutjanus gibbus,144.88565,20.54603,MP
Lutjanus gibbus,144.89055,20.5532,MP
Lutjanus gibbus,145.22452,20.03537,MP
Lutjanus gibbus,145.22727,20.03085,MP
Lutjanus gibbus,144.79765,13.51698,GU
Lutjanus gibbus,145.39225,19.68072,MP
Lutjanus gibbus,144.89927,20.538,MP
Lutjanus gibbus,145.39365,19.7017,MP
Lutjanus gibbus,145.4174,19.69977,MP
Lutjanus gibbus,-162.37942,6.42038,UM
Lutjanus gibbus,-170.69288,-14.31137,AS
Lutjanus gibbus,-162.045,5.8704,UM
Lutjanus gibbus,-170.78057,-14.29173,AS
Lutjanus gibbus,-170.60611,-14.25629,AS
Lutjanus gibbus,-171.07655,-11.04588,AS
Lutjanus gibbus,-170.66938,-14.27841,AS
Lutjanus gibbus,-170.75025,-14.36024,AS
Lutjanus gibbus,-170.68915,-14.2519,AS
Lutjanus gibbus,-170.60717,-14.27779,AS
Lutjanus gibbus,-170.56406,-14.28551,AS
Lutjanus gibbus,-168.17123,-14.53776,AS
Lutjanus gibbus,-168.15335,-14.55805,AS
Lutjanus gibbus,-168.160583,-14.559317,AS
Lutjanus gibbus,-168.165333,-14.55405,AS
Lutjanus gibbus,-176.62038,0.79877,UM
Lutjanus gibbus,-168.1469,-14.55563,AS
Lutjanus gibbus,-176.62277,0.81095,UM
Lutjanus gibbus,145.8153,17.60753,MP
