Scientific.Name,Longitude,Latitude
Pomacanthus semicirculatus,147.068323,-18.613981
Pomacanthus semicirculatus,124.111728,11.326901
Pomacanthus semicirculatus,147.068653,-18.615533
Pomacanthus semicirculatus,124.111506,11.326641
Pomacanthus semicirculatus,147.06881,-18.616285
Pomacanthus semicirculatus,124.111596,11.32686
Pomacanthus semicirculatus,113.913675,-22.03381
Pomacanthus semicirculatus,115.662372,-8.337265
Pomacanthus semicirculatus,115.510038,-8.51878
Pomacanthus semicirculatus,32.901876,-26.829796
Pomacanthus semicirculatus,166.343242,-20.644608
Pomacanthus semicirculatus,130.672898,-0.700348
Pomacanthus semicirculatus,147.068622,-18.620014
Pomacanthus semicirculatus,114.660578,-8.143303
Pomacanthus semicirculatus,114.528905,-8.095699
Pomacanthus semicirculatus,121.805738,25.144407
Pomacanthus semicirculatus,121.617656,23.63682
Pomacanthus semicirculatus,32.962589,-26.10296
Pomacanthus semicirculatus,121.545848,23.422331
Pomacanthus semicirculatus,121.806328,25.144688
Pomacanthus semicirculatus,114.6254,-8.1204
Pomacanthus semicirculatus,122.105349,25.484834
Pomacanthus semicirculatus,121.566225,22.012261
Pomacanthus semicirculatus,115.5193,-8.7918
Pomacanthus semicirculatus,123.265595,9.186484
Pomacanthus semicirculatus,115.507411,-8.529898
Pomacanthus semicirculatus,121.571492,23.629067
Pomacanthus semicirculatus,121.517802,23.282765
Pomacanthus semicirculatus,121.572028,23.535719
Pomacanthus semicirculatus,121.575422,23.629258
Pomacanthus semicirculatus,121.558104,23.535915
Pomacanthus semicirculatus,177.105872,-17.675835
Pomacanthus semicirculatus,35.339452,-21.627543
Pomacanthus semicirculatus,151.913505,-23.452283
Pomacanthus semicirculatus,124.184213,24.452013
Pomacanthus semicirculatus,179.426222,-16.811616
Pomacanthus semicirculatus,122.067393,20.877405
Pomacanthus semicirculatus,121.616529,23.751944
Pomacanthus semicirculatus,122.103876,25.487002
Pomacanthus semicirculatus,121.708813,23.590274
Pomacanthus semicirculatus,115.468401,-8.659903
Pomacanthus semicirculatus,153.434859,-27.961197
Pomacanthus semicirculatus,118.785059,9.797068
Pomacanthus semicirculatus,121.61858,23.396064
Pomacanthus semicirculatus,55.416801,-4.665961
Pomacanthus semicirculatus,113.55593,-22.70278
Pomacanthus semicirculatus,113.82563,-22.0856
Pomacanthus semicirculatus,113.67504,-22.46724
Pomacanthus semicirculatus,113.62483,-22.53653
Pomacanthus semicirculatus,114.08985,-21.68732
Pomacanthus semicirculatus,113.55641,-22.67587
Pomacanthus semicirculatus,113.56282,-22.66875
Pomacanthus semicirculatus,113.579,-22.638
Pomacanthus semicirculatus,121.88118,23.786705
Pomacanthus semicirculatus,130.78222,-0.438925
Pomacanthus semicirculatus,113.95721,-21.91241
Pomacanthus semicirculatus,113.95644,-21.91454
Pomacanthus semicirculatus,113.94939,-21.92457
Pomacanthus semicirculatus,113.91066,-22.03736
